_id,id,title,release_date,popularity,vote_average,vote_count,release_year
661ec0a882636514977a5436,1103,Escape from New York,23-05-1981,30.633,7.068,2952,1981
661ec0a882636514977a5437,527776,Overcomer,22-08-2019,26.392,7.696,248,2019
661ec0a882636514977a5438,8619,Master and Commander: The Far Side of the World,14-11-2003,27.054,7.144,3017,2003
661ec0a882636514977a5439,1082010,Advanced Prostitute 2,19-10-2022,27.046,0,0,2022
661ec0a882636514977a543a,12110,Dracula: Dead and Loving It,22-12-1995,27.04,6.1,933,1995
661ec0a882636514977a543b,76489,The Three Stooges,13-04-2012,27.037,5.8,550,2012
661ec0a882636514977a543c,269795,02:22,29-06-2017,27.035,6,1408,2017
661ec0a882636514977a543d,1247,The Good Shepherd,11-12-2006,26.974,6.3,1093,2006
661ec0a882636514977a543e,296098,Bridge of Spies,15-10-2015,26.972,7.226,6604,2015
661ec0a882636514977a543f,703451,Your Place or Mine,10-02-2023,26.971,6.283,695,2023
661ec0a882636514977a5440,1198242,The Full House,15-04-2024,26.967,0,0,2024
661ec0a882636514977a5441,938567,Teasing Master Takagi-san: The Movie,10-06-2022,26.967,8.5,123,2022
661ec0a882636514977a5442,62214,Frankenweenie,04-10-2012,33.606,6.96,3175,2012
661ec0a882636514977a5443,389015,"I, Tonya",08-12-2017,25.609,7.496,5589,2017
661ec0a882636514977a5444,960139,The House,16-11-2022,24.639,6.1,75,2022
661ec0a882636514977a5445,9322,La Femme Nikita,21-02-1990,35.351,7.101,1828,1990
661ec0a882636514977a5446,297291,The Scorpion King 4: Quest for Power,09-01-2015,26.605,5.1,201,2015
661ec0a882636514977a5447,1074034,Ambush,24-02-2023,26.883,6.4,83,2023
661ec0a882636514977a5448,7090,Ken Park,31-08-2002,26.881,6,572,2002
661ec0a882636514977a5449,10538,Passenger 57,06-11-1992,26.873,6,947,1992
661ec0a882636514977a544b,293,A River Runs Through It,09-10-1992,26.865,7,1007,1992
661ec0a882636514977a544c,438590,A-X-L,23-08-2018,26.802,6.3,1137,2018
661ec0a882636514977a544d,9599,The Blob,05-08-1988,26.801,6.744,825,1988
661ec0a882636514977a544e,484247,A Simple Favor,29-08-2018,26.796,6.635,3999,2018
661ec0a882636514977a544f,1121575,Babylon 5: The Road Home,15-08-2023,26.792,6.9,67,2023
661ec0a882636514977a5450,189349,Chunin Exam on Fire! and Naruto vs. Konohamaru!,30-07-2011,26.792,6.617,47,2011
661ec0a882636514977a5451,437670,Suck Me Shakespeer 3,26-10-2017,21.318,6.1,411,2017
661ec0a882636514977a5452,13830,Shottas,27-02-2002,26.062,7.7,308,2002
661ec0a882636514977a5453,10996,Stuart Little 2,19-07-2002,31.562,5.8,2310,2002
661ec0a882636514977a5454,9890,The Stepford Wives,10-06-2004,29.31,5.689,1257,2004
661ec0a882636514977a5455,9423,Virus,14-01-1999,34.559,5.4,561,1999
661ec0a882636514977a5456,80662,Guilty of Romance,30-09-2011,23.569,7,195,2011
661ec0a882636514977a5457,1844,Entrapment,29-04-1999,27.099,6.222,1906,1999
661ec0a882636514977a5458,9869,Patriot Games,04-06-1992,22.313,6.676,1527,1992
661ec0a882636514977a5459,774741,Diary of a Wimpy Kid,03-12-2021,23.584,6.2,338,2021
661ec0a882636514977a545a,1955,The Elephant Man,09-10-1980,27.077,8.045,3330,1980
661ec0a882636514977a545b,400136,Resident Evil: Vendetta,27-05-2017,32.795,6.9,923,2017
661ec0a882636514977a545c,11317,My Girl 2,11-02-1994,28.289,5.9,453,1994
661ec0a882636514977a545d,161143,Madly Madagascar,29-01-2013,33.29,6.5,222,2013
661ec0a882636514977a545e,10650,Sudden Impact,08-12-1983,27.286,6.5,844,1983
661ec0a882636514977a545f,3536,U-571,20-04-2000,33.287,6.5,1155,2000
661ec0a882636514977a5460,9359,Maverick,20-05-1994,25.78,6.9,1515,1994
661ec0a882636514977a5461,475946,Blade Runner: Black Out 2022,26-09-2017,25.786,7.154,367,2017
661ec0a882636514977a5462,23759,Centurion,15-02-2010,27.781,6.2,1342,2010
661ec0a882636514977a5463,944,Lethal Weapon 4,10-07-1998,29.78,6.587,2505,1998
661ec0a882636514977a5464,29427,The Crazies,26-02-2010,26.031,6.256,1951,2010
661ec0a882636514977a5465,1032948,V/H/S/85,22-09-2023,24.117,6.1,131,2023
661ec0a882636514977a5466,114168,Perras,04-03-2011,25.026,6.9,235,2011
661ec0a882636514977a5467,660262,Three Wishes for Cinderella,12-11-2021,22.794,7,143,2021
661ec0a882636514977a5468,753232,The Commando,07-01-2022,35.794,5.8,156,2022
661ec0a882636514977a5469,10586,The Ghost and the Darkness,11-10-1996,24.522,6.8,954,1996
661ec0a882636514977a546a,500919,211,30-05-2018,26.467,5.4,432,2018
661ec0a882636514977a546b,205,Hotel Rwanda,22-12-2004,26.466,7.713,2733,2004
661ec0a882636514977a546c,20048,Confessions of a Shopaholic,05-02-2009,26.46,6.463,2539,2009
661ec0a882636514977a546d,10673,Wall Street,10-12-1987,26.456,7.167,1946,1987
661ec0a882636514977a546e,913205,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,24-05-2022,26.45,5.9,113,2022
661ec0a882636514977a546f,15283,Pom Poko,16-07-1994,29.003,7.2,985,1994
661ec0a882636514977a5470,527729,Asterix: The Secret of the Magic Potion,12-05-2018,26.011,6.9,1168,2018
661ec0a882636514977a5471,379170,Sherlock: The Abominable Bride,01-01-2016,26.257,7.9,2200,2016
661ec0a882636514977a5472,567690,Dear Evan Hansen,24-09-2021,19.272,6.3,303,2021
661ec0a882636514977a5473,795607,Green Snake,23-07-2021,25.019,8.2,280,2021
661ec0a882636514977a5474,353070,Going in Style,06-04-2017,28.25,6.7,2677,2017
661ec0a882636514977a5475,10660,It Could Happen to You,29-07-1994,29.744,6.469,686,1994
661ec0a882636514977a5476,227738,Mortadelo and Filemon: Mission Implausible,30-08-2014,25.497,6.617,163,2014
661ec0a882636514977a5477,12476,The Hidden,30-10-1987,28.493,6.9,384,1987
661ec0a882636514977a5478,731141,Battle of Love,27-11-1999,37.265,7,1,1999
661ec0a882636514977a5479,30675,Planet Hulk,02-02-2010,23.487,7,450,2010
661ec0a882636514977a547a,272693,The DUFF,20-02-2015,23.487,6.8,4278,2015
661ec0a882636514977a547b,277547,Playing It Cool,26-09-2014,23.781,5.884,723,2014
661ec0a882636514977a547c,1058732,The Simpsons Meet the Bocellis in Feliz Navidad,15-12-2022,22.281,6,67,2022
661ec0a882636514977a547d,86829,Inside Llewyn Davis,18-10-2013,27.236,7.194,2581,2013
661ec0a882636514977a547e,12163,The Wrestler,07-09-2008,26.213,7.533,3474,2008
661ec0a882636514977a547f,25913,Balto II: Wolf Quest,19-02-2002,26.211,6.3,505,2002
661ec0a882636514977a5480,1923,Twin Peaks: Fire Walk with Me,03-06-1992,26.201,7.356,1812,1992
661ec0a882636514977a5481,9481,The Bone Collector,04-11-1999,26.2,6.786,3334,1999
661ec0a882636514977a5482,244908,Lady of the Night,27-02-1986,26.198,4.7,23,1986
661ec0a882636514977a5483,122081,Spring Breakers,24-01-2013,35.22,5.222,3715,2013
661ec0a882636514977a5484,11008,Major Payne,24-03-1995,29.717,6.4,743,1995
661ec0a882636514977a5485,2039,Moonstruck,16-12-1987,34.217,6.8,872,1987
661ec0a882636514977a5486,294272,Pete's Dragon,10-08-2016,28.471,6.4,2139,2016
661ec0a882636514977a5487,244761,The Captive,05-09-2014,22.356,5.8,1051,2014
661ec0a882636514977a5488,16048,All About Anna,24-11-2005,20.979,3.6,104,2005
661ec0a882636514977a5489,702621,Lullaby,16-12-2022,23.856,5.3,62,2022
661ec0a882636514977a548a,11127,Starship Troopers 3: Marauder,19-07-2008,26.959,4.764,483,2008
661ec0a882636514977a548b,8840,DragonHeart,31-05-1996,25.706,6.5,1898,1996
661ec0a882636514977a548c,530442,"My Teacher, My Obsession",12-06-2018,22.004,5.1,93,2018
661ec0a882636514977a548d,397469,New Folder 2,23-10-2015,26.048,4.4,4,2015
661ec0a882636514977a548e,24831,Piranha,03-08-1978,26.047,5.917,614,1978
661ec0a882636514977a548f,18126,Hannah Montana: The Movie,10-04-2009,26.044,6.6,1958,2009
661ec0a882636514977a5490,10019,Mannequin,13-02-1987,26.044,6.8,682,1987
661ec0a882636514977a5491,994143,Skinamarink,13-01-2023,26.043,5.428,229,2023
661ec0a882636514977a5492,994143,Skinamarink,13-01-2023,26.043,5.428,229,2023
661ec0a882636514977a5493,137227,Doraemon: Nobita and the New Steel Troops: Winged Angels,05-03-2011,26.041,7.3,69,2011
661ec0a882636514977a5494,24873,Death Wish 3,01-11-1985,26.037,6.2,383,1985
661ec0a882636514977a5495,568467,Ammonite,13-11-2020,26.033,7.009,538,2020
661ec0a882636514977a5496,619592,Force of Nature,02-07-2020,26.032,5.2,488,2020
661ec0a882636514977a5497,875279,VR Fighter,13-10-2022,25.924,5.6,25,2022
661ec0a882636514977a5498,11090,The Animal,01-06-2001,25.922,5.1,1179,2001
661ec0a882636514977a5499,642121,The Stranger by the Shore,11-09-2020,25.921,7.7,98,2020
661ec0a882636514977a549a,785534,Paper Lives,12-03-2021,25.918,8,358,2021
661ec0a882636514977a549b,508763,A Dog's Way Home,10-01-2019,25.918,7.3,1058,2019
661ec0a882636514977a549c,18009,Leprechaun 2,08-04-1994,22.167,5.5,298,1994
661ec0a882636514977a549d,1696,The Devil's Rejects,22-07-2005,22.418,6.734,1338,2005
661ec0a882636514977a549e,122583,Detective Conan: The Eleventh Striker,14-04-2012,26.112,6.9,114,2012
661ec0a882636514977a549f,17111,Shutter,09-09-2004,29.417,7.231,1116,2004
661ec0a882636514977a54a0,4886,And Then There Were None,31-10-1945,16.666,7,340,1945
661ec0a882636514977a54a1,883502,Fortress: Sniper's Eye,29-04-2022,31.185,5.4,146,2022
661ec0a882636514977a54a2,1523,The Last King of Scotland,12-01-2006,20.66,7.42,2000,2006
661ec0a882636514977a54a3,10663,The Waterboy,06-11-1998,30.159,6.055,1723,1998
661ec0a882636514977a54a4,5241,Two Moon Junction,29-04-1988,20.158,6.1,169,1988
661ec0a882636514977a54a5,368940,Robinson Crusoe,04-02-2016,25.163,5.8,314,2016
661ec0a882636514977a54a6,481836,Two Mothers,01-08-2017,25.249,5,3,2017
661ec0a882636514977a54a7,434355,Taxi 5,07-04-2018,26.66,5.472,959,2018
661ec0a882636514977a54a8,39148,Dragon Ball: The Path to Power,04-03-1996,25.902,7.3,335,1996
661ec0a882636514977a54a9,785534,Paper Lives,12-03-2021,25.918,8,358,2021
661ec0a882636514977a54aa,467660,Unsane,21-02-2018,22.659,6.241,1454,2018
661ec0a882636514977a54ab,118957,Bait,05-09-2012,24.899,5.7,711,2012
661ec0a882636514977a54ac,299,Ocean's Eleven,10-08-1960,18.647,6.4,320,1960
661ec0a882636514977a54ad,1068141,Mighty Morphin Power Rangers: Once & Always,19-04-2023,22.699,6.5,236,2023
661ec0a882636514977a54ae,447665,Kickboxer: Retaliation,26-01-2018,32.402,5.4,279,2018
661ec0a882636514977a54af,68507,Jan Dara,28-09-2001,19.096,6,40,2001
661ec0a882636514977a54b0,54445,S.W.A.T.: Firefight,01-03-2011,25.886,5.7,341,2011
661ec0a882636514977a54b1,9942,Major League,16-02-1989,23.883,6.9,729,1989
661ec0a882636514977a54b2,5375,Fred Claus,09-11-2007,23.384,5.8,810,2007
661ec0a882636514977a54b3,1015724,Trick or Treat Scooby-Doo!,04-10-2022,23.665,7,174,2022
661ec0a882636514977a54b4,345009,Mine,06-10-2016,24.637,6.6,1233,2016
661ec0a882636514977a54b5,110552,The Protector 2,23-10-2013,25.605,6,244,2013
661ec0a882636514977a54b6,935906,Scrapper,25-08-2023,25.604,6.6,58,2023
661ec0a882636514977a54b7,898713,Rustin,03-11-2023,25.603,6.686,148,2023
661ec0a882636514977a54b8,193610,The Other Woman,16-04-2014,25.601,6.423,3440,2014
661ec0a882636514977a54b9,15999,Vampire Hunter D: Bloodlust,25-08-2000,25.593,7.5,587,2000
661ec0a882636514977a54ba,56832,Gantz,29-11-2010,23.368,6.6,285,2010
661ec0a882636514977a54bb,10316,The Ides of March,24-09-2011,22.618,6.671,2363,2011
661ec0a882636514977a54bc,502416,Ma,29-05-2019,26.125,5.8,2109,2019
661ec0a882636514977a54bd,293,A River Runs Through It,09-10-1992,26.865,7,1007,1992
661ec0a882636514977a54be,4970,Gothika,21-11-2003,21.115,6.1,2188,2003
661ec0a882636514977a54bf,25166,Drowning Mona,03-03-2000,16.607,5.5,154,2000
661ec0a882636514977a54c0,10035,100 Girls,01-09-2000,20.856,5.8,430,2000
661ec0a882636514977a54c1,22843,Evangelion: 2.0 You Can (Not) Advance,26-06-2009,22.857,7.8,807,2009
661ec0a882636514977a54c2,462650,Puss in Book: Trapped in an Epic Tale,16-06-2017,35.97,6.6,227,2017
661ec0a882636514977a54c3,89492,This Is 40,20-12-2012,22.856,5.9,2079,2012
661ec0a882636514977a54c4,27958,Cruising,15-02-1980,25.423,6.6,499,1980
661ec0a882636514977a54c5,342878,One Wild Moment,24-06-2015,25.421,5.841,991,2015
661ec0a882636514977a54c6,33320,Millennium Actress,14-09-2002,25.421,7.822,772,2002
661ec0a882636514977a54c7,872177,Corrective Measures,29-04-2022,25.418,5,76,2022
661ec0a882636514977a54c8,222951,B.A. Pass,30-08-2012,25.417,5.7,34,2012
661ec0a882636514977a54c9,14533,Gia,31-01-1998,31.841,7.1,701,1998
661ec0a882636514977a54ca,86838,Seven Psychopaths,12-10-2012,20.093,6.816,3749,2012
661ec0a882636514977a54cb,30628,The Miracle Maker,31-03-2000,22.29,5.9,40,2000
661ec0a882636514977a54cc,645788,The Protégé,19-08-2021,25.108,6.6,919,2021
661ec0a882636514977a54cd,290637,Pay the Ghost,16-09-2015,19.344,5.4,723,2015
661ec0a882636514977a54ce,262543,Automata,09-10-2014,22.522,5.8,1577,2014
661ec0a882636514977a54cf,9663,Starman,13-12-1984,30.083,6.9,805,1984
661ec0a882636514977a54d0,505746,Asphalt Burning,14-10-2020,22.845,5.6,115,2020
661ec0a882636514977a54d1,9327,The Nutty Professor,28-06-1996,26.581,5.628,2784,1996
661ec0a882636514977a54d2,1480,Touch of Evil,30-03-1958,30.832,7.77,1355,1958
661ec0a882636514977a54d3,10685,The Watcher,08-09-2000,17.324,5,468,2000
661ec0a882636514977a54d4,3777,Throne of Blood,15-01-1957,19.824,7.9,776,1957
661ec0a882636514977a54d5,152532,Dallas Buyers Club,01-11-2013,22.827,7.929,8235,2013
661ec0a882636514977a54d6,420622,Professor Marston and the Wonder Women,13-10-2017,25.079,7.2,826,2017
661ec0a882636514977a54d7,82990,Paranormal Activity 4,17-10-2012,26.324,5.4,1801,2012
661ec0a882636514977a54d8,7874,Black Snake Moan,31-12-2006,29.566,6.9,834,2006
661ec0a882636514977a54d9,433502,The Aftermath,01-03-2019,23.823,6.452,631,2019
661ec0a882636514977a54da,25278,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,03-03-2007,23.066,6.8,134,2007
661ec0a882636514977a54db,499932,The Devil All the Time,11-09-2020,23.077,7.213,3180,2020
661ec0a882636514977a54dc,946310,Pirates Down the Street II: The Ninjas from Across,20-04-2022,25.839,6.5,149,2022
661ec0a882636514977a54dd,9413,Picture Perfect,01-08-1997,22.56,5.753,388,1997
661ec0a882636514977a54de,15212,Species: The Awakening,02-10-2007,32.561,4.7,231,2007
661ec0a882636514977a54df,429415,Extinction,15-07-2018,22.317,6,1743,2018
661ec0a882636514977a54e0,69735,Batman: Year One,27-09-2011,34.811,7.28,910,2011
661ec0a882636514977a54e1,23048,Hot Tub Time Machine,26-03-2010,26.809,6.039,2351,2010
661ec0a882636514977a54e2,506,Marnie,17-07-1964,25.314,7.2,1057,1964
661ec0a882636514977a54e3,561717,The Perfect Find,23-06-2023,25.312,6,99,2023
661ec0a882636514977a54e4,5544,Hiroshima Mon Amour,10-06-1959,25.312,7.7,766,1959
661ec0a882636514977a54e5,1534,Pathfinder,11-01-2007,25.308,5.6,650,2007
661ec0a882636514977a54e6,990,The Hustler,25-09-1961,25.308,7.7,911,1961
661ec0a882636514977a54e7,1045931,Crew,29-03-2024,22.041,6.2,5,2024
661ec0a882636514977a54e8,15356,The Girl Next Door,19-07-2007,23.544,6.632,676,2007
661ec0a882636514977a54e9,2140,Kiss of the Dragon,06-07-2001,23.543,6.8,1127,2001
661ec0a882636514977a54ea,13491,Arn: The Knight Templar,25-12-2007,21.294,6.3,264,2007
661ec0a882636514977a54eb,422,8½,14-02-1963,20.043,8.164,2162,1963
661ec0a882636514977a54ec,15487,The Greatest Game Ever Played,30-09-2005,24.999,7.2,443,2005
661ec0a882636514977a54ed,21683,Batman: Mystery of the Batwoman,21-10-2003,24.997,6.6,370,2003
661ec0a882636514977a54ee,16617,Mindhunters,07-05-2004,24.995,6.45,1113,2004
661ec0a882636514977a54ef,9289,The Longest Day,25-09-1962,24.995,7.6,881,1962
661ec0a882636514977a54f0,292777,Flower & Snake: Zero,17-05-2014,24.99,6,28,2014
661ec0a882636514977a54f1,11862,Father of the Bride Part II,08-12-1995,19.275,6.3,701,1995
661ec0a882636514977a54f2,295693,The Boss Baby,23-03-2017,25.412,6.4,6848,2017
661ec0a882636514977a54f3,11023,Thirteen,20-08-2003,20.276,6.6,1545,2003
661ec0a882636514977a54f4,10061,Escape from L.A.,09-08-1996,21.025,5.8,1350,1996
661ec0a882636514977a54f5,76589,Justice League: Doom,28-02-2012,27.027,7.4,825,2012
661ec0a882636514977a54f6,69,Walk the Line,13-09-2005,24.887,7.5,2734,2005
661ec0a882636514977a54f7,428707,Kuroko's Basketball the Movie: Last Game,18-03-2017,24.886,7.7,114,2017
661ec0a882636514977a54f8,535845,Brian Banks,09-08-2019,24.884,7.2,210,2019
661ec0a882636514977a54f9,828613,About Fate,08-09-2022,24.88,7.487,352,2022
661ec0a882636514977a54fa,13515,Mirrors,15-08-2008,24.877,6.3,1746,2008
661ec0a882636514977a54fb,11636,New Police Story,23-09-2004,24.85,7.134,678,2004
661ec0a882636514977a54fc,848123,Black Site,05-05-2022,24.848,6.3,231,2022
661ec0a882636514977a54fd,18736,The Lizzie McGuire Movie,02-05-2003,24.845,6.3,1219,2003
661ec0a882636514977a54fe,75674,Act of Valor,24-02-2012,24.844,6.5,1069,2012
661ec0a882636514977a54ff,401200,Kursk,07-11-2018,24.843,6.7,555,2018
661ec0a882636514977a5500,26389,From Paris with Love,04-02-2010,24.791,6.3,1902,2010
661ec0a882636514977a5501,13192,Moonwalker,29-10-1988,24.783,6.9,510,1988
661ec0a882636514977a5502,3082,Modern Times,05-02-1936,24.783,8.293,3546,1936
661ec0a882636514977a5503,649,Belle de Jour,24-05-1967,24.783,7.383,831,1967
661ec0a882636514977a5504,38057,The Secret of the Magic Gourd,29-06-2007,24.781,7.4,108,2007
661ec0a882636514977a5505,300673,The Finest Hours,27-01-2016,26.251,6.585,1545,2016
661ec0a882636514977a5506,40662,Batman: Under the Red Hood,27-07-2010,26.747,7.7,1520,2010
661ec0a882636514977a5507,2642,Two Weeks Notice,19-12-2002,25.496,6.4,1965,2002
661ec0a882636514977a5508,8293,Howards End,13-03-1992,31.495,7.1,491,1992
661ec0a882636514977a5509,416494,Status Update,09-02-2018,21.002,7.3,503,2018
661ec0a882636514977a550a,11982,Look Who's Talking Now!,05-11-1993,24.988,5.4,985,1993
661ec0a882636514977a550b,11026,Exorcist: The Beginning,20-08-2004,23.092,5.4,752,2004
661ec0a882636514977a550c,966488,All to Play For,21-11-2023,24.916,6.5,35,2023
661ec0a882636514977a550d,8491,Weekend at Bernie's,05-07-1989,19.987,6.37,965,1989
661ec0a882636514977a550e,17898,Silver Bullet,10-10-1985,22.987,6.5,558,1985
661ec0a882636514977a550f,345009,Mine,06-10-2016,24.637,6.6,1233,2016
661ec0a882636514977a5510,4954,Drop Zone,08-12-1994,24.637,5.7,374,1994
661ec0a882636514977a5511,828373,Between Us,12-07-2023,24.635,5.872,78,2023
661ec0a882636514977a5512,116,Match Point,26-10-2005,24.635,7.364,3918,2005
661ec0a882636514977a5513,11165,Tora! Tora! Tora!,26-01-1970,24.634,7.2,505,1970
661ec0a882636514977a5514,9411,Fallen,16-01-1998,30.725,6.788,1338,1998
661ec0a882636514977a5515,12276,The Road Home,16-10-1999,19.224,7.5,185,1999
661ec0a882636514977a5516,15775,If Only,23-01-2004,25.223,7,553,2004
661ec0a882636514977a5517,1098160,The Tank,21-04-2023,22.705,5.1,81,2023
661ec0a882636514977a5518,693113,Midnight in the Switchgrass,23-07-2021,26.49,6,385,2021
661ec0a882636514977a5519,347126,God's Not Dead 2,01-04-2016,32.97,6.1,386,2016
661ec0a882636514977a551a,418533,Three Christs,23-09-2017,23.221,6.809,123,2017
661ec0a882636514977a551b,525661,Bombshell,13-12-2019,29.475,6.801,2870,2019
661ec0a882636514977a551c,25676,Robin-B-Hood,28-09-2006,33.216,7,553,2006
661ec0a882636514977a551d,753091,The Moon,02-08-2023,26.488,6.7,90,2023
661ec0a882636514977a551e,17134,12 Rounds,19-03-2009,23.96,5.9,735,2009
661ec0a882636514977a551f,10016,Ghosts of Mars,24-08-2001,21.459,5.1,1026,2001
661ec0a882636514977a5520,425505,Kin,29-08-2018,21.966,6.2,790,2018
661ec0a882636514977a5521,676710,The Amazing Maurice,16-12-2022,20.247,6.8,134,2022
661ec0a882636514977a5522,262391,Serial (Bad) Weddings,16-04-2014,24.212,6.7,3321,2014
661ec0a882636514977a5523,832,M,11-05-1931,34.524,8.1,2051,1931
661ec0a882636514977a5524,826,The Bridge on the River Kwai,11-10-1957,25.7,7.832,1978,1957
661ec0a882636514977a5525,19165,The Land Before Time V: The Mysterious Island,12-09-1997,21.2,6.185,308,1997
661ec0a882636514977a5526,623491,The Babysitter: Killer Queen,10-09-2020,25.712,6.3,1551,2020
661ec0a882636514977a5527,1075,"Black Cat, White Cat",01-06-1998,18.698,7.7,695,1998
661ec0a882636514977a5528,465595,Sweet Sex,06-07-2017,23.111,7,6,2017
661ec0a882636514977a5529,11260,Meet Dave,08-07-2008,24.49,5.3,1356,2008
661ec0a882636514977a552a,10730,King Kong,08-09-1976,24.489,6.218,790,1976
661ec0a882636514977a552b,1006911,Make Me Believe,23-06-2023,24.487,6.484,95,2023
661ec0a882636514977a552c,282631,The Admiral: Roaring Currents,30-07-2014,24.485,7,269,2014
661ec0a882636514977a552d,257346,Avengers Confidential: Black Widow & Punisher,19-04-2014,24.415,6.4,244,2014
661ec0a882636514977a552e,846,The X Files,19-06-1998,24.414,6.9,1523,1998
661ec0a882636514977a552f,10992,Cats & Dogs,04-07-2001,24.412,5.4,1556,2001
661ec0a882636514977a5530,29917,Exam,19-06-2009,24.409,6.717,1936,2009
661ec0a882636514977a5531,12572,"New York, I Love You",06-09-2008,24.409,5.9,505,2008
661ec0a882636514977a5532,13665,Arthur,17-07-1981,20.677,6.5,393,1981
661ec0a882636514977a5533,421928,Luck-Key,13-10-2016,24.932,7.1,117,2016
661ec0a882636514977a5534,11977,Caddyshack,25-07-1980,29.926,6.636,1095,1980
661ec0a882636514977a5535,228970,Wild,16-01-2014,21.18,7,2382,2014
661ec0a882636514977a5536,10782,Basic,18-04-2003,26.677,6.5,985,2003
661ec0a882636514977a5537,982186,Our Tiny Little Wedding,26-04-2023,19.536,4.3,77,2023
661ec0a882636514977a5538,315846,Our Little Sister,13-06-2015,19.427,7.577,443,2015
661ec0a882636514977a5539,309425,Do You Believe?,20-03-2015,24.426,6.5,128,2015
661ec0a882636514977a553a,58224,Mr. Popper's Penguins,17-06-2011,21.925,5.941,2816,2011
661ec0a882636514977a553b,10218,Swingers,18-10-1996,30.922,6.9,689,1996
661ec0a882636514977a553c,618353,Batman: Death in the Family,13-10-2020,24.216,7.1,405,2020
661ec0a882636514977a553d,262391,Serial (Bad) Weddings,16-04-2014,24.212,6.7,3321,2014
661ec0a882636514977a553e,597845,Finnick,24-03-2022,24.206,7.2,90,2022
661ec0a882636514977a553f,4550,Lady Vengeance,29-07-2005,24.206,7.5,1576,2005
661ec0a882636514977a5540,192911,Monster High: Scaris City of Frights,03-03-2013,24.204,7.8,127,2013
661ec0a882636514977a5541,11096,Hide and Seek,27-01-2005,21.654,6.3,1492,2005
661ec0a882636514977a5542,2671,Ring,31-01-1998,30.154,7,1353,1998
661ec0a882636514977a5543,390051,Aftermath,28-02-2017,30.159,5.7,859,2017
661ec0a882636514977a5544,1832,Dogma,12-11-1999,19.404,6.9,2386,1999
661ec0a882636514977a5545,381902,The Monkey King 2,22-01-2016,23.797,5.9,88,2016
661ec0a882636514977a5546,50321,Mars Needs Moms,09-03-2011,18.146,6,659,2011
661ec0a882636514977a5547,49342,On the Edge,24-11-2006,21.745,4.4,20,2006
661ec0a882636514977a5548,393624,Official Secrets,30-08-2019,19.903,7.234,903,2019
661ec0a882636514977a5549,20533,Jonah Hex,18-06-2010,23.394,4.9,1372,2010
661ec0a882636514977a554a,257512,Detective Conan: Dimensional Sniper,19-04-2014,27.396,6.9,101,2014
661ec0a882636514977a554b,49852,The Nutcracker: The Untold Story,24-11-2010,20.14,5.1,184,2010
661ec0a882636514977a554c,15596,Back to School,13-06-1986,21.387,6.3,407,1986
661ec0a882636514977a554d,1001811,My Big Fat Greek Wedding 3,07-09-2023,23.725,6.3,111,2023
661ec0a882636514977a554e,200,Star Trek: Insurrection,11-12-1998,20.638,6.4,1142,1998
661ec0a882636514977a554f,571384,Come Play,28-10-2020,23.65,6.4,633,2020
661ec0a882636514977a5550,549294,Synchronic,23-10-2020,26.895,6.3,857,2020
661ec0a882636514977a5551,10294,Vacancy,20-04-2007,20.131,6.2,1383,2007
661ec0a882636514977a5552,420814,Christopher Robin,02-08-2018,27.386,7.319,2619,2018
661ec0a882636514977a5553,548066,Level 16,20-02-2018,23.135,6.8,618,2018
661ec0a882636514977a5554,72431,Red Tails,19-01-2012,25.881,6.522,599,2012
661ec0a882636514977a5555,11133,Poltergeist II: The Other Side,23-05-1986,21.622,6.003,626,1986
661ec0a882636514977a5556,10015,Heartbreak Ridge,05-12-1986,23.622,6.863,974,1986
661ec0a882636514977a5557,537055,Wonder Woman: Bloodlines,04-10-2019,24.632,6.9,457,2019
661ec0a882636514977a5558,419835,Crooked House,06-09-2017,22.877,6.393,869,2017
661ec0a882636514977a5559,68,Brazil,20-02-1985,27.62,7.676,3147,1985
661ec0a882636514977a555a,180863,T2 Trainspotting,27-01-2017,23.62,6.9,3010,2017
661ec0a882636514977a555b,11537,Snake in the Eagle's Shadow,01-03-1978,26.113,7.3,295,1978
661ec0a882636514977a555c,351964,The Escort,05-11-2015,22.118,6,395,2015
661ec0a882636514977a555d,10890,Stripes,26-06-1981,31.112,6.55,853,1981
661ec0a882636514977a555e,1267451,The Great Tower,14-04-2024,15.265,0,0,2024
661ec0a882636514977a555f,11047,Asterix the Gaul,20-12-1967,23.826,6.453,686,1967
661ec0a882636514977a5560,7985,Penelope,01-03-2006,23.824,6.7,1347,2006
661ec0a882636514977a5561,433502,The Aftermath,01-03-2019,23.823,6.452,631,2019
661ec0a882636514977a5562,89501,Nameless Gangster,02-02-2012,23.821,6.9,159,2012
661ec0a882636514977a5563,77459,A Monster in Paris,12-10-2011,23.821,6.9,1210,2011
661ec0a882636514977a5564,470878,I Can Only Imagine,14-02-2018,23.778,7.476,437,2018
661ec0a882636514977a5565,8999,Derailed,11-11-2005,23.775,6.341,981,2005
661ec0a882636514977a5566,11594,The Hunchback of Notre Dame,19-12-1956,23.765,6.6,96,1956
661ec0a882636514977a5567,13649,High School Musical 2,17-08-2007,23.762,6.5,3618,2007
661ec0a882636514977a5568,4546,The Count of Monte-Cristo,31-10-1975,23.76,6.7,138,1975
